content_id,compound_id,flavor_id,flavor_name,compound_name
3526,17699,566,leather,2-Ethyl-4-(2-furanyl)-2-propenal
3527,21127,467,faint,Dibutyl decanedioate
3528,21127,81,fruity,Dibutyl decanedioate
3529,21127,17,oily,Dibutyl decanedioate
3530,13902,710,ripe apricot,
3531,13902,699,red fruit,
3532,13902,54,woody,
3533,1363,81,fruity,Isopropyl propionate
3534,1363,156,ether,Isopropyl propionate
3535,1363,44,sweet,Isopropyl propionate
3536,1363,85,pineapple,Isopropyl propionate
3537,1363,71,banana,Isopropyl propionate
3538,20089,59,green,Nerol oxide
3539,20089,850,weedy,Nerol oxide
3540,20089,415,cortex,Nerol oxide
3541,20089,531,herbal,Nerol oxide
3542,20089,446,diphenyl oxide,Nerol oxide
3543,20089,630,narcissus,Nerol oxide
3544,20089,1,celery,Nerol oxide
3545,8785,37,balsam,
3546,8785,44,sweet,
3547,8785,784,storax,
3548,4726,848,waxy,N-Docosane
3549,16175,59,green,"Dehydroxylinalool 3,6-oxide"
3550,16175,103,minty,"Dehydroxylinalool 3,6-oxide"
3551,16175,229,spice,"Dehydroxylinalool 3,6-oxide"
3552,16175,531,herbal,"Dehydroxylinalool 3,6-oxide"
3553,16175,730,rosemary,"Dehydroxylinalool 3,6-oxide"
3554,16175,675,phenolic,"Dehydroxylinalool 3,6-oxide"
3555,13819,95,sulfurous,3-Mercapto-2-methylpentanal
3556,13819,200,onion,3-Mercapto-2-methylpentanal
3557,7820,663,patchouli,Patchouli alcohol
3558,7820,68,earthy,Patchouli alcohol
3559,7820,135,camphor,Patchouli alcohol
3560,7820,684,powdery,Patchouli alcohol
3561,11270,141,coffee,Di-alpha-furfuryl ether
3562,11270,98,nutty,Di-alpha-furfuryl ether
3563,816,334,borneol,Xanthoxylin
3564,816,135,camphor,Xanthoxylin
3565,20333,643,odorless,Potassium lactate
3566,6720,135,camphor,2-Methylpropan-2-ol
3567,9194,44,sweet,Citronellyl anthranilate
3568,9194,34,rose,Citronellyl anthranilate
3569,9194,81,fruity,Citronellyl anthranilate
3570,9194,633,neroli,Citronellyl anthranilate
3571,9194,673,petitgrain,Citronellyl anthranilate
3572,1044,643,odorless,L-Malic acid
3573,12763,467,faint,"(Z,Z)-9,12-Octadecadienoic acid"
3574,12763,18,fatty,"(Z,Z)-9,12-Octadecadienoic acid"
3575,13385,643,odorless,Sodium diphosphate (Na4(P2O7))
3576,15872,81,fruity,2-Propenyl phenylacetate
3577,15872,64,rum,2-Propenyl phenylacetate
3578,12037,531,herbal,Isoprenyl alcohol
3579,12037,68,earthy,Isoprenyl alcohol
3580,12037,17,oily,Isoprenyl alcohol
3581,12847,467,faint,Benzyl benzoate
3582,12847,44,sweet,Benzyl benzoate
3583,12847,37,balsam,Benzyl benzoate
3584,12847,17,oily,Benzyl benzoate
3585,12847,531,herbal,Benzyl benzoate
3586,15313,81,fruity,Allyl 10-undecenotate
3587,15313,85,pineapple,Allyl 10-undecenotate
3588,15313,848,waxy,Allyl 10-undecenotate
3589,9823,44,sweet,
3590,9823,45,vanilla,
3591,9823,15,creamy,
3592,9823,684,powdery,
3593,9823,33,floral,
3594,9397,711,roasted,Ethyl 3-mercaptobutyrate
3595,9397,44,sweet,Ethyl 3-mercaptobutyrate
3596,9397,19,sour,Ethyl 3-mercaptobutyrate
3597,8284,273,alliaceous,2-Propene-1-thiol
3598,8284,95,sulfurous,2-Propene-1-thiol
3599,8284,165,garlic,2-Propene-1-thiol
3600,8284,200,onion,2-Propene-1-thiol
3601,8284,711,roasted,2-Propene-1-thiol
3602,2292,317,bergamot,Linalyl isovalerate
3603,2292,30,lavender,Linalyl isovalerate
3604,2292,83,peach,Linalyl isovalerate
3605,2292,70,apricot,Linalyl isovalerate
3606,1028,44,sweet,Ethyl salicylate
3607,1028,33,floral,Ethyl salicylate
3608,1028,21,spicy,Ethyl salicylate
3609,1028,37,balsam,Ethyl salicylate
3610,11917,643,odorless,Arginine hydrochloride
3611,9190,18,fatty,
3612,9190,514,greasy,
3613,3485,49,orange,2-Decanone
3614,3485,33,floral,2-Decanone
3615,3485,18,fatty,2-Decanone
3616,3485,83,peach,2-Decanone
3617,17810,59,green,
3618,17810,4,horseradish,
3619,17810,507,gooseberry,
3620,17810,846,watercress,
3621,20330,643,odorless,Monoammonium glutamate
3622,15362,643,odorless,Magnesium oxide (MgO)
3623,9319,413,cool,"(+/-)-N,N-Dimethyl menthyl succinamide"
3624,9319,103,minty,"(+/-)-N,N-Dimethyl menthyl succinamide"
3625,8794,44,sweet,Dibenzyl ether
3626,8794,81,fruity,Dibenzyl ether
3627,8794,74,cherry,Dibenzyl ether
3628,8794,68,earthy,Dibenzyl ether
3629,8794,66,mushroom,Dibenzyl ether
3630,8794,34,rose,Dibenzyl ether
3631,8794,94,plastic,Dibenzyl ether
3632,14466,81,fruity,"(±)-trans,trans-delta-Damascone"
3633,14466,44,sweet,"(±)-trans,trans-delta-Damascone"
3634,14466,34,rose,"(±)-trans,trans-delta-Damascone"
3635,14466,632,natural,"(±)-trans,trans-delta-Damascone"
3636,14466,672,petal,"(±)-trans,trans-delta-Damascone"
3637,14466,370,cassis,"(±)-trans,trans-delta-Damascone"
3638,14466,322,blackcurrant,"(±)-trans,trans-delta-Damascone"
3639,9367,603,mentholic,
3640,19933,162,fresh,cis-3-Hexenyl formate
3641,19933,59,green,cis-3-Hexenyl formate
3642,19933,848,waxy,cis-3-Hexenyl formate
3643,19933,44,sweet,cis-3-Hexenyl formate
3644,19933,5,vegetable,cis-3-Hexenyl formate
3645,19933,512,grassy,cis-3-Hexenyl formate
3646,19933,223,sharp,cis-3-Hexenyl formate
3647,21922,162,fresh,"(2,2-Diethoxyethyl)benzene"
3648,21922,59,green,"(2,2-Diethoxyethyl)benzene"
3649,21922,327,bluebell,"(2,2-Diethoxyethyl)benzene"
3650,21922,96,almond,"(2,2-Diethoxyethyl)benzene"
3651,21922,44,sweet,"(2,2-Diethoxyethyl)benzene"
3652,21922,576,lime blossom,"(2,2-Diethoxyethyl)benzene"
3653,15575,643,odorless,Cedrelanol
3654,15575,37,balsam,Cedrelanol
3655,15575,68,earthy,Cedrelanol
3656,8534,99,peanut,2-Ethylpyrazine
3657,8534,98,nutty,2-Ethylpyrazine
3658,8534,54,woody,2-Ethylpyrazine
3659,8534,711,roasted,2-Ethylpyrazine
3660,8534,140,cocoa,2-Ethylpyrazine
3661,17354,21,spicy,
3662,17354,531,herbal,
3663,17354,59,green,
3664,17354,236,tea,
3665,1366,44,sweet,Ethyl propionate
3666,1366,81,fruity,Ethyl propionate
3667,1366,64,rum,Ethyl propionate
3668,1366,553,juicy,Ethyl propionate
3669,1366,77,grape,Ethyl propionate
3670,1366,85,pineapple,Ethyl propionate
3671,20025,460,ethereal,Propyl pentanoate
3672,20025,81,fruity,Propyl pentanoate
3673,20025,85,pineapple,Propyl pentanoate
3674,20025,605,metallic,Propyl pentanoate
3675,20025,112,animal,Propyl pentanoate
3676,16412,249,wine,3-Methylbutyl dodecanoate
3677,16412,848,waxy,3-Methylbutyl dodecanoate
3678,16412,17,oily,3-Methylbutyl dodecanoate
3679,16412,18,fatty,3-Methylbutyl dodecanoate
3680,16412,83,peach,3-Methylbutyl dodecanoate
3681,18361,95,sulfurous,1-(Methylthio)-1-butene
3682,12406,44,sweet,(E)-Isoeugenol
3683,12406,21,spicy,(E)-Isoeugenol
3684,12406,23,carnation,(E)-Isoeugenol
3685,12406,675,phenolic,(E)-Isoeugenol
3686,12406,33,floral,(E)-Isoeugenol
3687,9864,344,brown,
3688,9864,98,nutty,
3689,8298,460,ethereal,Acetaldehyde
3690,8298,271,aldehydic,Acetaldehyde
3691,8298,81,fruity,Acetaldehyde
3692,774,44,sweet,Tiglic acid
3693,774,453,dry,Tiglic acid
3694,774,21,spicy,Tiglic acid
3695,774,54,woody,Tiglic acid
3696,774,39,caramel,Tiglic acid
3697,3192,323,bland,Taurine
3698,29919,44,sweet,(E)-methyl ester 3-phenyl-2-propenoic acid
3699,29919,37,balsam,(E)-methyl ester 3-phenyl-2-propenoic acid
3700,29919,74,cherry,(E)-methyl ester 3-phenyl-2-propenoic acid
3701,11950,44,sweet,Ethyl dodecanoate
3702,11950,848,waxy,Ethyl dodecanoate
3703,11950,33,floral,Ethyl dodecanoate
3704,11950,110,soapy,Ethyl dodecanoate
3705,11950,404,clean,Ethyl dodecanoate
3706,15086,460,ethereal,Pentyl heptanoate
3707,15086,81,fruity,Pentyl heptanoate
3708,15086,824,unripe banana,Pentyl heptanoate
3709,15086,75,coconut,Pentyl heptanoate
3710,15086,46,lemon,Pentyl heptanoate
3711,8084,58,leafy,3-Hexenal
3712,8084,59,green,3-Hexenal
3713,8084,782,stem,3-Hexenal
3714,8084,7,tomato,3-Hexenal
3715,8084,48,melon,3-Hexenal
3716,8084,69,apple,3-Hexenal
3717,19305,68,earthy,"2-Hexyl-1,3-dioxolane-4-methanol"
3718,19305,495,fungal,"2-Hexyl-1,3-dioxolane-4-methanol"
3719,19305,44,sweet,"2-Hexyl-1,3-dioxolane-4-methanol"
3720,19503,13,butter,Butter acids
3721,19503,17,oily,Butter acids
3722,19503,18,fatty,Butter acids
3723,3427,362,caramellic,
3724,3427,21,spicy,
3725,8044,57,meaty,"3,5-Dimethyl-1,2,4-trithiolane"
3726,8044,310,beefy,"3,5-Dimethyl-1,2,4-trithiolane"
3727,8044,95,sulfurous,"3,5-Dimethyl-1,2,4-trithiolane"
3728,11863,44,sweet,Homofureanol
3729,11863,359,candy,Homofureanol
3730,11863,38,butterscotch,Homofureanol
3731,757,166,gasoline,Nonane
3732,15101,848,waxy,Methyl 4-tert-butylphenylacetate
3733,15101,81,fruity,Methyl 4-tert-butylphenylacetate
3734,15101,42,honey,Methyl 4-tert-butylphenylacetate
3735,15101,58,leafy,Methyl 4-tert-butylphenylacetate
3736,10043,814,tropical,
3737,10043,81,fruity,
3738,10043,613,milky,
3739,10043,434,dairy,
3740,10563,162,fresh,1-Phenylethanol
3741,10563,44,sweet,1-Phenylethanol
3742,10563,261,acetophenone,1-Phenylethanol
3743,10563,24,gardenia,1-Phenylethanol
3744,8137,95,sulfurous,3-Methyl-2-butene-1-thiol
3745,8137,569,leek,3-Methyl-2-butene-1-thiol
3746,8137,200,onion,3-Methyl-2-butene-1-thiol
3747,3354,251,yeast,2-Octen-4-one
3748,3354,549,jam preserves,2-Octen-4-one
3749,3354,814,tropical,2-Octen-4-one
3750,3354,164,fruit,2-Octen-4-one
3751,3354,66,mushroom,2-Octen-4-one
3752,3354,605,metallic,2-Octen-4-one
3753,10139,81,fruity,Prenyl isobutyrate
3754,10139,72,berry,Prenyl isobutyrate
3755,10139,13,butter,Prenyl isobutyrate
3756,15413,643,odorless,Potassium nitrate (KNO3)
3757,3371,44,sweet,2-Pentyl-3-phenyl-2-propenal
3758,3371,33,floral,2-Pentyl-3-phenyl-2-propenal
3759,3371,17,oily,2-Pentyl-3-phenyl-2-propenal
3760,3371,81,fruity,2-Pentyl-3-phenyl-2-propenal
3761,3371,531,herbal,2-Pentyl-3-phenyl-2-propenal
3762,3371,551,jasmin,2-Pentyl-3-phenyl-2-propenal
3763,14337,135,camphor,
3764,3909,283,ammoniacal,Ammonia
3765,13576,531,herbal,Piperitone
3766,13576,103,minty,Piperitone
3767,13576,135,camphor,Piperitone
3768,13576,105,medicinal,Piperitone
3769,15419,643,odorless,Potassium hydrogen carbonate
3770,21168,98,nutty,2-Methyl-3-propylpyrazine
3771,19931,44,sweet,2-Hexenyl acetate
3772,19931,686,privet,2-Hexenyl acetate
3773,19931,59,green,2-Hexenyl acetate
3774,19931,162,fresh,2-Hexenyl acetate
3775,19931,292,apple skin,2-Hexenyl acetate
3776,19931,301,banana peel,2-Hexenyl acetate
3777,19931,848,waxy,2-Hexenyl acetate
3778,9601,350,buttery,
3779,15091,81,fruity,Acetoin butyrate
3780,15091,258,acetic,Acetoin butyrate
3781,15091,15,creamy,Acetoin butyrate
3782,15091,450,dried berry,Acetoin butyrate
3783,15091,13,butter,Acetoin butyrate
3784,19847,711,roasted,2-Methoxy-6-methylpyrazine
3785,19847,97,hazelnut,2-Methoxy-6-methylpyrazine
3786,19847,96,almond,2-Methoxy-6-methylpyrazine
3787,19847,99,peanut,2-Methoxy-6-methylpyrazine
3788,8532,489,fresh air,
3789,8532,656,ozone,
3790,8532,44,sweet,
3791,8532,404,clean,
