content_id,source_id,source_type,food_id,orig_content,orig_unit,food_name,food_group,food_subgroup,source_name,score,nutri_score,nutri_score_category
1123,2,Nutrient,74,10.76,g/100g,Cardamom,Herbs and Spices,Spices,Proteins,-5,8,C
1126,2,Nutrient,76,0.4,g/100g,Loquat,Fruits,Tropical fruits,Proteins,0,0,B
1130,2,Nutrient,77,2.58,g/100g,Rocket salad (ssp.),Vegetables,Leaf vegetables,Proteins,-1,-2,A
1132,2,Nutrient,79,6.6,g/100g,Common buckwheat,Cereals and cereal products,Cereals,Proteins,-4,10,C
1143,2,Nutrient,81,3.3,g/100g,Fig,Fruits,Other fruits,Proteins,-2,6,C
1158,2,Nutrient,82,15.8,g/100g,Fennel,Herbs and Spices,Herbs,Proteins,-5,4,C
1166,2,Nutrient,83,0.5,g/100g,Strawberry,Fruits,Berries,Proteins,0,11,D
1187,2,Nutrient,85,35.8,g/100g,Soy bean,Soy,Soy,Proteins,-5,5,C
1240,2,Nutrient,86,19.9,g/100g,Sunflower,Herbs and Spices,Oilseed crops,Proteins,-5,15,D
1258,2,Nutrient,87,1.2,g/100g,Sea-buckthornberry,Fruits,Berries,Proteins,0,0,B
1260,2,Nutrient,88,9.2,g/100g,Barley,Cereals and cereal products,Cereals,Proteins,-5,6,C
1274,2,Nutrient,91,2.6,g/100g,Swamp cabbage,Vegetables,Leaf vegetables,Proteins,-1,-2,A
1278,2,Nutrient,92,1.3,g/100g,Sweet potato,Vegetables,Tubers,Proteins,0,0,B
1298,2,Nutrient,93,24.06,g/100g,Black walnut,Nuts,Nuts,Proteins,-5,7,C
1301,2,Nutrient,94,15.23,g/100g,Common walnut,Nuts,Nuts,Proteins,-5,9,C
1303,2,Nutrient,95,1.3,g/100g,Lettuce,Vegetables,Leaf vegetables,Proteins,0,-1,A
1318,2,Nutrient,97,7.61,g/100g,Sweet bay,Herbs and Spices,Herbs,Proteins,-4,12,D
1319,2,Nutrient,98,25.1,g/100g,Lentils,Pulses,Lentils,Proteins,-5,3,C
1336,2,Nutrient,99,2.8,g/100g,Garden cress,Vegetables,Leaf vegetables,Proteins,-1,-2,A
1343,2,Nutrient,100,20,g/100g,Lovage,Herbs and Spices,Herbs,Proteins,-5,-5,A
1346,2,Nutrient,101,25,g/100g,Flaxseed,Herbs and Spices,Oilseed crops,Proteins,-5,10,C
1353,2,Nutrient,103,0.8,g/100g,Lichee,Fruits,Tropical fruits,Proteins,0,2,B
1357,2,Nutrient,105,0.5,g/100g,Apple,Fruits,Pomes,Proteins,0,11,D
1396,2,Nutrient,106,0.5,g/100g,Mango,Fruits,Tropical fruits,Proteins,0,1,B
1403,2,Nutrient,108,29.3,g/100g,Lemon balm,Herbs and Spices,Herbs,Proteins,-5,-5,A
1404,2,Nutrient,112,3.29,g/100g,Spearmint,Herbs and Spices,Herbs,Proteins,-2,-7,A
1407,2,Nutrient,113,3.75,g/100g,Peppermint,Herbs and Spices,Herbs,Proteins,-2,-6,A
1410,2,Nutrient,115,5.3,g/100g,Bitter gourd,Gourds,Gourds,Proteins,-3,-4,A
1418,2,Nutrient,117,1.44,g/100g,Black mulberry,Fruits,Berries,Proteins,0,0,B
1419,2,Nutrient,118,5.8,g/100g,Nutmeg,Herbs and Spices,Spices,Proteins,-3,9,C
1426,2,Nutrient,119,22.98,g/100g,Sweet basil,Herbs and Spices,Herbs,Proteins,-5,-2,A
1430,2,Nutrient,120,16.3027,g/100g,Evening primrose,Herbs and Spices,Oilseed crops,Proteins,-5,-5,A
1433,2,Nutrient,121,1,g/100g,Olive,Vegetables,Fruit vegetables,Proteins,0,16,D
1446,2,Nutrient,122,12.66,g/100g,Sweet marjoram,Herbs and Spices,Herbs,Proteins,-5,4,C
1448,2,Nutrient,124,9,g/100g,Common oregano,Herbs and Spices,Herbs,Proteins,-5,2,B
1450,2,Nutrient,125,13.4,g/100g,Rice,Cereals and cereal products,Cereals,Proteins,-5,5,C
1502,2,Nutrient,126,12.1,g/100g,Millet,Cereals and cereal products,Cereals,Proteins,-5,10,C
1510,2,Nutrient,127,18,g/100g,Poppy,Herbs and Spices,Oilseed crops,Proteins,-5,6,C
1513,2,Nutrient,128,2.2,g/100g,Passion fruit,Fruits,Tropical fruits,Proteins,-1,-5,A
1520,2,Nutrient,129,2.1,g/100g,Parsnip,Vegetables,Root vegetables,Proteins,-1,-4,A
1527,2,Nutrient,130,1.9,g/100g,Avocado,Vegetables,Fruit vegetables,Proteins,-1,6,C
1534,2,Nutrient,131,2.3,g/100g,Parsley,Herbs and Spices,Herbs,Proteins,-1,-5,A
1543,2,Nutrient,132,11.9,g/100g,Scarlet bean,Pulses,Beans,Proteins,-5,-5,A
1545,2,Nutrient,133,6.84,g/100g,Lima bean,Pulses,Beans,Proteins,-4,-5,A
1567,2,Nutrient,134,3,g/100g,Common bean,Pulses,Beans,Proteins,-1,-2,A
1686,2,Nutrient,135,2,g/100g,Date,Fruits,Other fruits,Proteins,-1,8,C
1692,2,Nutrient,137,17.6,g/100g,Anise,Herbs and Spices,Herbs,Proteins,-5,11,D
1694,2,Nutrient,138,13.7,g/100g,Pine nut,Nuts,Nuts,Proteins,-5,11,D
1698,2,Nutrient,139,11,g/100g,Pepper (Spice),Herbs and Spices,Spices,Proteins,-5,-1,A
1703,2,Nutrient,140,20.6,g/100g,Pistachio,Nuts,Nuts,Proteins,-5,8,C
1711,2,Nutrient,141,5.9,g/100g,Common pea,Pulses,Peas,Proteins,-3,-6,A
1748,2,Nutrient,142,1.3,g/100g,Purslane,Herbs and Spices,Herbs,Proteins,0,0,B
1752,2,Nutrient,143,0.5,g/100g,"Prunus (Cherry, Plum)",Fruits,Drupes,Proteins,0,11,D
1761,2,Nutrient,144,0.5,g/100g,Apricot,Fruits,Drupes,Proteins,0,1,B
1789,2,Nutrient,145,1.06,g/100g,Sweet cherry,Fruits,Drupes,Proteins,0,1,B
1797,2,Nutrient,146,1,g/100g,Sour cherry,Fruits,Drupes,Proteins,0,1,B
1804,2,Nutrient,147,0.5,g/100g,European plum,Fruits,Drupes,Proteins,0,0,B
1826,2,Nutrient,148,20.5,g/100g,Almond,Nuts,Nuts,Proteins,-5,8,C
1840,2,Nutrient,149,0.5,g/100g,Peach,Fruits,Drupes,Proteins,0,2,B
1866,2,Nutrient,150,0.9,g/100g,Guava,Fruits,Tropical fruits,Proteins,0,-5,A
1873,2,Nutrient,151,1,g/100g,Pomegranate,Fruits,Tropical fruits,Proteins,0,3,C
1879,2,Nutrient,152,0.3,g/100g,Pear,Fruits,Pomes,Proteins,0,0,B
1899,2,Nutrient,153,0.8,g/100g,Radish,Vegetables,Root vegetables,Proteins,0,-1,A
1909,2,Nutrient,154,0.9,g/100g,Garden rhubarb,Vegetables,Stalk vegetables,Proteins,0,-4,A
1918,2,Nutrient,155,0.6,g/100g,Blackcurrant,Fruits,Berries,Proteins,0,11,D
1931,2,Nutrient,156,0.2,g/100g,Redcurrant,Fruits,Berries,Proteins,0,9,C
1941,2,Nutrient,157,0.9,g/100g,Gooseberry,Fruits,Berries,Proteins,0,-3,A
1946,2,Nutrient,158,1.7,g/100g,Watercress,Herbs and Spices,Herbs,Proteins,-1,-2,A
1950,2,Nutrient,159,4.88,g/100g,Rosemary,Herbs and Spices,Herbs,Proteins,-3,10,C
1953,2,Nutrient,160,1.2,g/100g,"Rubus (Blackberry, Raspberry)",Fruits,Berries,Proteins,0,0,B
1974,2,Nutrient,161,2.4,g/100g,Cloudberry,Fruits,Berries,Proteins,-1,-1,A
1975,2,Nutrient,162,0.83,g/100g,Red raspberry,Fruits,Berries,Proteins,0,2,B
1979,2,Nutrient,164,2,g/100g,Sorrel,Herbs and Spices,Herbs,Proteins,-1,-4,A
1982,2,Nutrient,165,10.63,g/100g,Common sage,Herbs and Spices,Herbs,Proteins,-5,7,C
1985,2,Nutrient,166,2.5,g/100g,Black elderberry,Fruits,Berries,Proteins,-1,-1,A
1987,2,Nutrient,167,6.73,g/100g,Summer savory,Herbs and Spices,Herbs,Proteins,-4,4,C
1990,2,Nutrient,169,8.8,g/100g,Rye,Cereals and cereal products,Cereals,Proteins,-5,6,C
2008,2,Nutrient,170,21.9,g/100g,Sesame,Herbs and Spices,Oilseed crops,Proteins,-5,10,C
2029,2,Nutrient,171,4.3,g/100g,Garden tomato,Vegetables,Fruit vegetables,Proteins,-2,-2,A
2067,2,Nutrient,173,7.88625,g/100g,Garden tomato (var.),Vegetables,Fruit vegetables,Proteins,-4,-1,A
2068,2,Nutrient,174,0.9,g/100g,Eggplant,Vegetables,Fruit vegetables,Proteins,0,-2,A
2076,2,Nutrient,175,4.9,g/100g,Potato,Vegetables,Tubers,Proteins,-3,21,E
2183,2,Nutrient,177,11.3,g/100g,Sorghum,Cereals and cereal products,Cereals,Proteins,-5,7,C
2185,2,Nutrient,178,2.1,g/100g,Spinach,Vegetables,Leaf vegetables,Proteins,-1,-3,A
2199,2,Nutrient,179,5.97,g/100g,Cloves,Herbs and Spices,Spices,Proteins,-3,15,D
2201,2,Nutrient,180,2.8,g/100g,Tamarind,Fruits,Tropical fruits,Proteins,-1,7,C
2210,2,Nutrient,181,3,g/100g,Dandelion,Herbs and Spices,Herbs,Proteins,-1,-2,A
2217,2,Nutrient,182,2.0285,g/100g,Cocoa bean,Cocoa and cocoa products,Cocoa,Proteins,-1,-1,A
2219,2,Nutrient,183,9.11,g/100g,Common thyme,Herbs and Spices,Herbs,Proteins,-5,5,C
2223,2,Nutrient,184,7.45,g/100g,Linden,Herbs and Spices,Herbs,Proteins,-4,-4,A
2225,2,Nutrient,186,23,g/100g,Fenugreek,Herbs and Spices,Herbs,Proteins,-5,7,C
2227,2,Nutrient,187,15.4,g/100g,Common wheat,Cereals and cereal products,Cereals,Proteins,-5,5,C
2234,2,Nutrient,188,0.4,g/100g,"Vaccinium (Blueberry, Cranberry, Huckleberry)",Fruits,Berries,Proteins,0,1,B
2249,2,Nutrient,191,2.562,g/100g,Highbush blueberry,Fruits,Berries,Proteins,-1,-1,A
2250,2,Nutrient,192,0.39,g/100g,American cranberry,Fruits,Berries,Proteins,0,-3,A
2255,2,Nutrient,193,0.7,g/100g,Bilberry,Fruits,Berries,Proteins,0,-1,A
2258,2,Nutrient,194,0.2,g/100g,Lingonberry,Fruits,Berries,Proteins,0,6,C
2263,2,Nutrient,195,0.06,g/100g,Vanilla,Herbs and Spices,Spices,Proteins,0,0,B
2264,2,Nutrient,197,5.6,g/100g,Broad bean,Pulses,Beans,Proteins,-3,-6,A
2274,2,Nutrient,198,10,g/100g,Adzuki bean,Pulses,Beans,Proteins,-5,-6,A
2282,2,Nutrient,199,25.21,g/100g,Gram bean,Pulses,Beans,Proteins,-5,4,C
2288,2,Nutrient,200,3,g/100g,Mung bean,Pulses,Beans,Proteins,-1,-2,A
2302,2,Nutrient,202,3.3,g/100g,Cowpea,Pulses,Peas,Proteins,-2,-4,A
2308,2,Nutrient,203,0.81,g/100g,Muscadine grape,Fruits,Berries,Proteins,0,-2,A
2309,2,Nutrient,204,4.08,g/100g,Common grape,Fruits,Berries,Proteins,-2,6,C
2318,2,Nutrient,205,6.8,g/100g,Corn,Cereals and cereal products,Cereals,Proteins,-4,9,C
2406,2,Nutrient,206,1.8,g/100g,Ginger,Herbs and Spices,Spices,Proteins,-1,1,B
2411,2,Nutrient,208,1.3,g/100g,Banana,Fruits,Tropical fruits,Proteins,0,3,C
2415,2,Nutrient,214,1.8,g/100g,Celeriac,Vegetables,Root vegetables,Proteins,-1,-5,A
2417,2,Nutrient,224,1.31,g/100g,Longan,Fruits,Tropical fruits,Proteins,0,2,B
2419,2,Nutrient,229,1.1,g/100g,Nectarine,Fruits,Drupes,Proteins,0,0,B
2422,2,Nutrient,234,0.65,g/100g,Rambutan,Fruits,Tropical fruits,Proteins,0,5,C
2423,2,Nutrient,237,1.8,g/100g,Swiss chard,Vegetables,Leaf vegetables,Proteins,-1,0,B
2428,2,Nutrient,241,1.9,g/100g,Welsh onion,Herbs and Spices,Herbs,Proteins,-1,-3,A
2429,2,Nutrient,242,13.68,g/100g,Hard wheat,Cereals and cereal products,Cereals,Proteins,-5,-5,A
2430,2,Nutrient,243,12.3,g/100g,Shallot,Vegetables,Onion-family vegetables,Proteins,-5,4,C
2432,2,Nutrient,246,13.05,g/100g,Triticale,Cereals and cereal products,Cereals,Proteins,-5,6,C
2434,2,Nutrient,247,2.45,g/100g,Black cabbage,Vegetables,Cabbages,Proteins,-1,-4,A
2440,2,Nutrient,249,1.8,g/100g,Celery leaves,Herbs and Spices,Herbs,Proteins,-1,-5,A
2442,2,Nutrient,252,1.5,g/100g,Pak choy,Vegetables,Cabbages,Proteins,0,-1,A
2447,2,Nutrient,253,1.2,g/100g,Napa cabbage,Vegetables,Cabbages,Proteins,0,-1,A
2450,2,Nutrient,256,0.9,g/100g,Grapefruit,Fruits,Citrus,Proteins,0,0,B
2470,2,Nutrient,261,1,g/100g,Daikon radish,Vegetables,Root vegetables,Proteins,0,0,B
2478,2,Nutrient,264,1,g/100g,Red beetroot,Vegetables,Root vegetables,Proteins,0,2,B
2487,2,Nutrient,268,0.3,g/100g,Beer,Beverages,Fermented beverages,Proteins,0,0,B
2505,2,Nutrient,269,8.7,g/100g,Other bread,Cereals and cereal products,Other breads,Proteins,-5,12,D
2547,2,Nutrient,270,12,g/100g,Breakfast cereal,Cereals and cereal products,Cereal products,Proteins,-5,11,D
2935,2,Nutrient,272,10.25,g/100g,Other soy product,Soy,Soy products,Proteins,-5,-5,A
2950,2,Nutrient,273,75.16,g/100g,Other cereal product,Cereals and cereal products,Cereal products,Proteins,-5,2,B
2951,2,Nutrient,274,5,g/100g,Pasta,Cereals and cereal products,Cereal products,Proteins,-3,1,B
3009,2,Nutrient,275,7.4,g/100g,Biscuit,Cereals and cereal products,Cereal products,Proteins,-4,22,E
3142,2,Nutrient,280,17.1,g/100g,Abalone,Aquatic foods,Mollusks,Proteins,-5,-2,A
3144,2,Nutrient,281,1.5,g/100g,Abiyuch,Fruits,Tropical fruits,Proteins,0,-3,A
3145,2,Nutrient,282,0.4,g/100g,Acerola,Fruits,Tropical fruits,Proteins,0,0,B
3147,2,Nutrient,283,6.15,g/100g,Acorn,Nuts,Nuts,Proteins,-3,-3,A
3150,2,Nutrient,284,0.8,g/100g,Winter squash,Gourds,Gourds,Proteins,0,0,B
3161,2,Nutrient,285,0.54,g/100g,Agar,Aquatic foods,Seaweed,Proteins,0,1,B
3163,2,Nutrient,286,18.29,g/100g,Red king crab,Aquatic foods,Crustaceans,Proteins,-5,4,C
3165,2,Nutrient,287,35.1,g/100g,Alfalfa,Herbs and Spices,Herbs,Proteins,-5,10,C
3170,2,Nutrient,288,6.09,g/100g,Allspice,Herbs and Spices,Spices,Proteins,-3,13,D
3172,2,Nutrient,289,2.46,g/100g,Amaranth,Herbs and Spices,Herbs,Proteins,-1,-6,A
3178,2,Nutrient,290,5.33,g/100g,Arrowhead,Vegetables,Tubers,Proteins,-3,-3,A
3181,2,Nutrient,291,4.24,g/100g,Arrowroot,Vegetables,Tubers,Proteins,-2,-1,A
3184,2,Nutrient,292,0.5,g/100g,Asian pear,Fruits,Pomes,Proteins,0,-2,A
3185,2,Nutrient,293,17.96,g/100g,Atlantic herring,Aquatic foods,Fishes,Proteins,-5,-5,A
3190,2,Nutrient,294,18.6,g/100g,Atlantic mackerel,Aquatic foods,Fishes,Proteins,-5,-5,A
3192,2,Nutrient,295,15.31,g/100g,Painted comber,Aquatic foods,Fishes,Proteins,-5,-2,A
3194,2,Nutrient,296,19.44,g/100g,Atlantic pollock,Aquatic foods,Fishes,Proteins,-5,-5,A
3196,2,Nutrient,297,16.1,g/100g,Atlantic wolffish,Aquatic foods,Fishes,Proteins,-5,-4,A
3200,2,Nutrient,298,2.6,g/100g,Bamboo shoots,Vegetables,Shoot vegetables,Proteins,-1,-1,A
3210,2,Nutrient,299,17.73,g/100g,Striped bass,Aquatic foods,Fishes,Proteins,-5,-5,A
3212,2,Nutrient,301,6.2,g/100g,Beech nut,Nuts,Nuts,Proteins,-3,-3,A
3213,2,Nutrient,302,69.86,g/100g,Beluga whale,Aquatic foods,Cetaceans,Proteins,-5,-3,A
3219,2,Nutrient,305,15.5,g/100g,Alaska blackfish,Aquatic foods,Fishes,Proteins,-5,-5,A
3220,2,Nutrient,306,18.06,g/100g,Blue crab,Aquatic foods,Crustaceans,Proteins,-5,-2,A
3224,2,Nutrient,307,11.9,g/100g,Blue mussel,Aquatic foods,Mollusks,Proteins,-5,-2,A
3226,2,Nutrient,308,23.33,g/100g,Northern bluefin tuna,Aquatic foods,Fishes,Proteins,-5,-5,A
3228,2,Nutrient,309,20.04,g/100g,Bluefish,Aquatic foods,Fishes,Proteins,-5,-5,A
3230,2,Nutrient,311,0.4,g/100g,Bowhead whale,Aquatic foods,Cetaceans,Proteins,0,0,B
3233,2,Nutrient,312,1.07,g/100g,Breadfruit,Fruits,Tropical fruits,Proteins,0,0,B
3239,2,Nutrient,313,5.97,g/100g,Breadnut tree seed,Herbs and Spices,Other seeds,Proteins,-3,1,B
3242,2,Nutrient,314,3.17,g/100g,Rapini,Vegetables,Cabbages,Proteins,-1,-3,A
3244,2,Nutrient,317,16.4,g/100g,Burbot,Aquatic foods,Fishes,Proteins,-5,-5,A
3248,2,Nutrient,318,0.39,g/100g,Giant butterbur,Vegetables,Other vegetables,Proteins,0,0,B
3253,2,Nutrient,319,17.28,g/100g,American butterfish,Aquatic foods,Fishes,Proteins,-5,-5,A
3255,2,Nutrient,320,24.9,g/100g,Butternut,Nuts,Nuts,Proteins,-5,9,C
3257,2,Nutrient,321,1,g/100g,Butternut squash,Gourds,Gourds,Proteins,0,0,B
3263,2,Nutrient,322,0.62,g/100g,Calabash,Gourds,Gourds,Proteins,0,0,B
3269,2,Nutrient,323,0.7,g/100g,Cardoon,Vegetables,Shoot vegetables,Proteins,0,0,B
3272,2,Nutrient,325,0.5,g/100g,Natal plum,Fruits,Tropical fruits,Proteins,0,0,B
3273,2,Nutrient,326,4.62,g/100g,Carob,Vegetables,Other vegetables,Proteins,-2,5,C
3275,2,Nutrient,327,17.83,g/100g,Common carp,Aquatic foods,Fishes,Proteins,-5,-5,A
3277,2,Nutrient,328,1.4,g/100g,Cassava,Vegetables,Tubers,Proteins,0,7,C
3282,2,Nutrient,329,16.38,g/100g,Channel catfish,Aquatic foods,Fishes,Proteins,-5,-1,A
3287,2,Nutrient,330,0.8,g/100g,Chayote,Gourds,Gourds,Proteins,0,-1,A
3294,2,Nutrient,331,1.7,g/100g,Cherimoya,Fruits,Tropical fruits,Proteins,-1,-1,A
3299,2,Nutrient,332,2.2,g/100g,Chervil,Herbs and Spices,Spices,Proteins,-1,-3,A
3306,2,Nutrient,333,16.54,g/100g,Chia,Herbs and Spices,Other seeds,Proteins,-5,7,C
3307,2,Nutrient,335,1.14,g/100g,Chinese broccoli,Vegetables,Cabbages,Proteins,0,-2,A
3308,2,Nutrient,336,4.2,g/100g,Chinese chestnut,Nuts,Nuts,Proteins,-2,-2,A
3312,2,Nutrient,337,1.4,g/100g,Chinese water chestnut,Vegetables,Other vegetables,Proteins,0,2,B
3315,2,Nutrient,338,3.36,g/100g,Garland chrysanthemum,Vegetables,Leaf vegetables,Proteins,-2,-4,A
3321,2,Nutrient,339,18.99,g/100g,Cisco,Aquatic foods,Fishes,Proteins,-5,-5,A
3323,2,Nutrient,340,13.5,g/100g,Nuttall cockle,Aquatic foods,Mollusks,Proteins,-5,-5,A
3324,2,Nutrient,341,6.4,g/100g,Coconut,Fruits,Tropical fruits,Proteins,-3,10,C
3350,2,Nutrient,342,15.27,g/100g,Pacific cod,Aquatic foods,Fishes,Proteins,-5,-2,A
3352,2,Nutrient,343,17.81,g/100g,Atlantic cod,Aquatic foods,Fishes,Proteins,-5,-5,A
3356,2,Nutrient,344,16.4,g/100g,Common octopus,Aquatic foods,Mollusks,Proteins,-5,-1,A
3360,2,Nutrient,345,2,g/100g,Corn salad,Vegetables,Leaf vegetables,Proteins,-1,-1,A
3366,2,Nutrient,346,40.96,g/100g,Cottonseed,Herbs and Spices,Oilseed crops,Proteins,-5,20,E
3371,2,Nutrient,347,23.85,g/100g,Catjang pea,Pulses,Peas,Proteins,-5,6,C
3374,2,Nutrient,348,0.4,g/100g,Malus (Crab apple),Fruits,Pomes,Proteins,0,5,C
3377,2,Nutrient,349,1.1,g/100g,Squashberry,Fruits,Berries,Proteins,0,-4,A
3378,2,Nutrient,350,17.78,g/100g,Atlantic croaker,Aquatic foods,Fishes,Proteins,-5,0,B
3380,2,Nutrient,351,18.99,g/100g,Cusk,Aquatic foods,Fishes,Proteins,-5,-5,A
3382,2,Nutrient,352,16.24,g/100g,Cuttlefish,Aquatic foods,Mollusks,Proteins,-5,-1,A
3384,2,Nutrient,354,11.7,g/100g,Devilfish,Aquatic foods,Fishes,Proteins,-5,-5,A
3385,2,Nutrient,355,2,g/100g,Dock,Herbs and Spices,Herbs,Proteins,-1,-4,A
3388,2,Nutrient,356,18.5,g/100g,Dolphin fish,Aquatic foods,Fishes,Proteins,-5,-5,A
3390,2,Nutrient,357,17.54,g/100g,Freshwater drum,Aquatic foods,Fishes,Proteins,-5,-5,A
3392,2,Nutrient,359,17.41,g/100g,Dungeness crab,Aquatic foods,Crustaceans,Proteins,-5,-2,A
3394,2,Nutrient,360,1.47,g/100g,Durian,Fruits,Tropical fruits,Proteins,0,7,C
3396,2,Nutrient,361,5.71,g/100g,Eastern oyster,Aquatic foods,Mollusks,Proteins,-3,-3,A
3402,2,Nutrient,362,18.44,g/100g,Freshwater eel,Aquatic foods,Fishes,Proteins,-5,-5,A
3404,2,Nutrient,363,0.5,g/100g,Elderberry,Fruits,Berries,Proteins,0,4,C
3411,2,Nutrient,366,4.6,g/100g,Oregon yampah,Vegetables,Root vegetables,Proteins,-2,-2,A
3412,2,Nutrient,367,20.35,g/100g,European anchovy,Aquatic foods,Fishes,Proteins,-5,-4,A
3414,2,Nutrient,368,2.42,g/100g,European chestnut,Nuts,Nuts,Proteins,-1,6,C
3422,2,Nutrient,369,16.4,g/100g,Turbot,Aquatic foods,Fishes,Proteins,-5,-5,A
3426,2,Nutrient,370,4.71,g/100g,Fireweed,Herbs and Spices,Herbs,Proteins,-2,-3,A
3428,2,Nutrient,371,18.48,g/100g,Florida pompano,Aquatic foods,Fishes,Proteins,-5,-5,A
3430,2,Nutrient,372,4.32,g/100g,Ginkgo nuts,Herbs and Spices,Other seeds,Proteins,-2,2,B
3435,2,Nutrient,374,0.6,g/100g,Grape,Fruits,Berries,Proteins,0,3,C
3454,2,Nutrient,375,12.4,g/100g,Greenland halibut/turbot,Aquatic foods,Fishes,Proteins,-5,5,C
3462,2,Nutrient,376,0.9,g/100g,Groundcherry,Vegetables,Fruit vegetables,Proteins,0,-4,A
3465,2,Nutrient,377,19.38,g/100g,Grouper,Aquatic foods,Fishes,Proteins,-5,-5,A
3467,2,Nutrient,379,25,g/100g,Haddock,Aquatic foods,Fishes,Proteins,-5,11,D
3476,2,Nutrient,380,18.56,g/100g,Hippoglossus (Common halibut),Aquatic foods,Fishes,Proteins,-5,-5,A
3480,2,Nutrient,381,14.9,g/100g,Hazelnut,Nuts,Nuts,Proteins,-5,9,C
3487,2,Nutrient,382,12.72,g/100g,Hickory nut,Nuts,Nuts,Proteins,-5,10,C
3488,2,Nutrient,384,9.4,g/100g,Horseradish tree,Vegetables,Other vegetables,Proteins,-5,-5,A
3498,2,Nutrient,385,0.7,g/100g,Alaska blueberry,Fruits,Berries,Proteins,0,-1,A
3501,2,Nutrient,386,2.1,g/100g,Hyacinth bean,Pulses,Beans,Proteins,-1,-3,A
3509,2,Nutrient,387,1.51,g/100g,Irish moss,Aquatic foods,Seaweed,Proteins,0,1,B
3511,2,Nutrient,388,23.19,g/100g,Pacific jack mackerel,Aquatic foods,Fishes,Proteins,-5,-1,A
3512,2,Nutrient,389,1.72,g/100g,Jackfruit,Fruits,Tropical fruits,Proteins,-1,3,C
3516,2,Nutrient,390,5.25,g/100g,Japanese chestnut,Nuts,Nuts,Proteins,-3,-3,A
3520,2,Nutrient,391,0.72,g/100g,Java plum,Fruits,Tropical fruits,Proteins,0,0,B
3522,2,Nutrient,392,2.1,g/100g,Jerusalem artichoke,Vegetables,Tubers,Proteins,-1,-2,A
3526,2,Nutrient,393,1.2,g/100g,Jujube,Fruits,Other fruits,Proteins,0,0,B
3528,2,Nutrient,394,4.65,g/100g,Jute,Vegetables,Leaf vegetables,Proteins,-2,-4,A
3532,2,Nutrient,395,2.2,g/100g,Kale,Vegetables,Cabbages,Proteins,-1,-4,A
3546,2,Nutrient,396,1.68,g/100g,Kelp,Aquatic foods,Seaweed,Proteins,-1,1,B
3547,2,Nutrient,397,20.28,g/100g,King mackerel,Aquatic foods,Fishes,Proteins,-5,-4,A
3549,2,Nutrient,398,1.1,g/100g,Kumquat,Fruits,Tropical fruits,Proteins,0,-2,A
3552,2,Nutrient,399,4.2,g/100g,Lambsquarters,Vegetables,Leaf vegetables,Proteins,-2,-6,A
3559,2,Nutrient,400,17.1,g/100g,Leather chiton,Aquatic foods,Mollusks,Proteins,-5,-5,A
3560,2,Nutrient,401,1.5,g/100g,Wild leek,Vegetables,Onion-family vegetables,Proteins,0,1,B
3567,2,Nutrient,402,19.8,g/100g,Common ling,Aquatic foods,Fishes,Proteins,-5,-4,A
3571,2,Nutrient,403,17.66,g/100g,Lingcod,Aquatic foods,Fishes,Proteins,-5,-5,A
3575,2,Nutrient,404,16.52,g/100g,American lobster,Aquatic foods,Crustaceans,Proteins,-5,-1,A
3577,2,Nutrient,405,1.5,g/100g,Loganberry,Fruits,Berries,Proteins,0,-5,A
3580,2,Nutrient,406,15.41,g/100g,Lotus,Herbs and Spices,Other seeds,Proteins,-5,-5,A
3582,2,Nutrient,407,2.6,g/100g,Sacred lotus,Vegetables,Other vegetables,Proteins,-1,-4,A
3588,2,Nutrient,408,36.17,g/100g,White lupine,Pulses,Other pulses,Proteins,-5,14,D
3592,2,Nutrient,409,1.8,g/100g,Malabar spinach,Vegetables,Leaf vegetables,Proteins,-1,-3,A
3595,2,Nutrient,410,0.5,g/100g,Mammee apple,Fruits,Tropical fruits,Proteins,0,-1,A
3597,2,Nutrient,411,0.41,g/100g,Purple mangosteen,Fruits,Tropical fruits,Proteins,0,2,B
3599,2,Nutrient,412,5.8,g/100g,Alpine sweetvetch,Vegetables,Root vegetables,Proteins,-3,-3,A
3600,2,Nutrient,413,20.53,g/100g,Milkfish,Aquatic foods,Fishes,Proteins,-5,-5,A
3602,2,Nutrient,414,14.48,g/100g,Monkfish,Aquatic foods,Fishes,Proteins,-5,-5,A
3604,2,Nutrient,416,22.94,g/100g,Moth bean,Pulses,Beans,Proteins,-5,-5,A
3611,2,Nutrient,417,1.34,g/100g,Mountain yam,Vegetables,Tubers,Proteins,0,0,B
3615,2,Nutrient,418,19.35,g/100g,Striped mullet,Aquatic foods,Fishes,Proteins,-5,-5,A
3617,2,Nutrient,420,26.08,g/100g,White mustard,Herbs and Spices,Spices,Proteins,-5,9,C
3621,2,Nutrient,421,2.2,g/100g,Mustard spinach,Vegetables,Cabbages,Proteins,-1,-3,A
3624,2,Nutrient,422,1.5,g/100g,New Zealand spinach,Vegetables,Leaf vegetables,Proteins,0,0,B
3628,2,Nutrient,423,1.32,g/100g,Nopal,Vegetables,Other vegetables,Proteins,0,-2,A
3630,2,Nutrient,424,16.64,g/100g,Ocean pout,Aquatic foods,Fishes,Proteins,-5,-5,A
3632,2,Nutrient,425,12.3,g/100g,North Pacific giant octopus,Aquatic foods,Mollusks,Proteins,-5,-5,A
3633,2,Nutrient,426,0.38,g/100g,Ohelo berry,Fruits,Berries,Proteins,0,0,B
